seed,gamma,h,L,N_code,epsilon,mode,total_resources,converged,final_error,n_accepted,n_rejected,acceptance_rate,n_syndrome_used,mean_d,timestamp
35,1.0000000000e-01,0.0000000000e+00,1,3,9.2491472772e-04,full_likelihood,76947,True,1.5470385551e-04,50,0,1.0000000000e+00,5,1.0000000000e-01,2026-03-24T19:51:21.962798
35,1.0000000000e-01,0.0000000000e+00,1,3,1.0397984185e-03,full_likelihood,60633,True,3.7044286728e-05,40,0,1.0000000000e+00,4,1.0000000000e-01,2026-03-24T19:51:21.983591
35,1.0000000000e-01,0.0000000000e+00,1,3,1.1689518165e-03,full_likelihood,84201,True,1.0907649994e-05,60,0,1.0000000000e+00,6,1.0000000000e-01,2026-03-24T19:51:22.010768
35,1.0000000000e-01,0.0000000000e+00,1,3,1.3141473626e-03,full_likelihood,19938,True,1.3291835785e-04,20,0,1.0000000000e+00,2,1.5000000000e-01,2026-03-24T19:51:22.025349
35,1.0000000000e-01,0.0000000000e+00,1,3,1.4773776526e-03,full_likelihood,26814,True,5.8829784393e-05,30,0,1.0000000000e+00,4,1.3333333333e-01,2026-03-24T19:51:22.043036
35,1.0000000000e-01,0.0000000000e+00,1,3,1.6608827826e-03,full_likelihood,12663,True,3.2466650009e-04,20,0,1.0000000000e+00,1,5.0000000000e-02,2026-03-24T19:51:22.057129
35,1.0000000000e-01,0.0000000000e+00,1,3,1.8671810913e-03,full_likelihood,320865,True,1.0907649994e-05,400,0,1.0000000000e+00,54,1.5500000000e-01,2026-03-24T19:51:22.167070
35,1.0000000000e-01,0.0000000000e+00,1,3,2.0991037201e-03,full_likelihood,16566,True,8.4966421127e-05,20,0,1.0000000000e+00,3,2.0000000000e-01,2026-03-24T19:51:22.181464
35,1.0000000000e-01,0.0000000000e+00,1,3,2.3598334668e-03,full_likelihood,36876,True,5.8829784393e-05,60,0,1.0000000000e+00,13,2.3333333333e-01,2026-03-24T19:51:22.207704
35,1.0000000000e-01,0.0000000000e+00,1,3,2.6529484644e-03,full_likelihood,17301,True,4.9024820328e-04,30,0,1.0000000000e+00,4,1.6666666667e-01,2026-03-24T19:51:22.224936
35,1.0000000000e-01,0.0000000000e+00,1,3,2.9824712862e-03,full_likelihood,44826,True,1.0678172112e-04,90,0,1.0000000000e+00,12,1.4444444444e-01,2026-03-24T19:51:22.258435
35,1.0000000000e-01,0.0000000000e+00,1,3,3.3529241492e-03,full_likelihood,15018,True,2.7671456337e-04,30,0,1.0000000000e+00,2,1.0000000000e-01,2026-03-24T19:51:22.275069
35,1.0000000000e-01,0.0000000000e+00,1,3,3.7693909754e-03,full_likelihood,8145,True,2.2879242897e-04,20,0,1.0000000000e+00,4,2.0000000000e-01,2026-03-24T19:51:22.288901
35,1.0000000000e-01,0.0000000000e+00,1,3,4.2375871606e-03,full_likelihood,6867,True,8.4966421127e-05,20,0,1.0000000000e+00,1,5.0000000000e-02,2026-03-24T19:51:22.302698
35,1.0000000000e-01,0.0000000000e+00,1,3,4.7639380104e-03,full_likelihood,31890,True,2.2879242897e-04,100,0,1.0000000000e+00,17,2.1000000000e-01,2026-03-24T19:51:22.339185
35,1.0000000000e-01,0.0000000000e+00,1,3,5.3556669177e-03,full_likelihood,6423,True,1.3291835785e-04,20,0,1.0000000000e+00,2,1.0000000000e-01,2026-03-24T19:51:22.353215
35,1.0000000000e-01,0.0000000000e+00,1,3,6.0208944933e-03,full_likelihood,9954,True,1.0907649994e-05,40,0,1.0000000000e+00,6,1.5000000000e-01,2026-03-24T19:51:22.373687
35,1.0000000000e-01,0.0000000000e+00,1,3,6.7687500095e-03,full_likelihood,11949,True,2.0265579224e-04,50,0,1.0000000000e+00,8,1.8000000000e-01,2026-03-24T19:51:22.395876
35,1.0000000000e-01,0.0000000000e+00,1,3,7.6094966855e-03,full_likelihood,1881,True,8.7374448776e-04,10,0,1.0000000000e+00,1,1.0000000000e-01,2026-03-24T19:51:22.406497
35,1.0000000000e-01,0.0000000000e+00,1,3,8.5546725356e-03,full_likelihood,1899,True,8.5195899010e-04,10,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:51:22.417150
35,1.0000000000e-01,0.0000000000e+00,1,3,9.6172487112e-03,full_likelihood,3294,True,1.0907649994e-05,20,0,1.0000000000e+00,4,2.0000000000e-01,2026-03-24T19:51:22.430851
35,1.0000000000e-01,0.0000000000e+00,1,3,1.0811807511e-02,full_likelihood,2688,True,1.0437071323e-03,20,0,1.0000000000e+00,1,5.0000000000e-02,2026-03-24T19:51:22.444204
35,1.0000000000e-01,0.0000000000e+00,1,3,1.2154742501e-02,full_likelihood,3801,True,8.4966421127e-05,30,0,1.0000000000e+00,1,3.3333333333e-02,2026-03-24T19:51:22.460437
35,1.0000000000e-01,0.0000000000e+00,1,3,1.3664483493e-02,full_likelihood,3375,True,2.0265579224e-04,30,0,1.0000000000e+00,5,1.6666666667e-01,2026-03-24T19:51:22.476789
35,1.0000000000e-01,0.0000000000e+00,1,3,1.5361749467e-02,full_likelihood,2622,True,1.0907649994e-05,20,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:51:22.489607
35,1.0000000000e-01,0.0000000000e+00,1,3,1.7269832907e-02,full_likelihood,1041,True,2.5994777679e-03,10,0,1.0000000000e+00,1,1.0000000000e-01,2026-03-24T19:51:22.500048
35,1.0000000000e-01,0.0000000000e+00,1,3,1.9414919457e-02,full_likelihood,2625,True,1.2834072113e-03,30,0,1.0000000000e+00,5,1.6666666667e-01,2026-03-24T19:51:22.515276
35,1.0000000000e-01,0.0000000000e+00,1,3,2.1826447284e-02,full_likelihood,1335,True,2.7671456337e-04,20,0,1.0000000000e+00,2,1.0000000000e-01,2026-03-24T19:51:22.528068
35,1.0000000000e-01,0.0000000000e+00,1,3,2.4537511066e-02,full_likelihood,5127,True,2.2879242897e-04,80,0,1.0000000000e+00,5,6.2500000000e-02,2026-03-24T19:51:22.551874
35,1.0000000000e-01,0.0000000000e+00,1,3,2.7585316176e-02,full_likelihood,699,True,8.7374448776e-04,10,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:51:22.562145
35,1.0000000000e-01,0.0000000000e+00,1,3,3.1011689266e-02,full_likelihood,1149,True,5.3820014000e-04,20,0,1.0000000000e+00,3,1.5000000000e-01,2026-03-24T19:51:22.574137
35,1.0000000000e-01,0.0000000000e+00,1,3,3.4863652277e-02,full_likelihood,969,True,1.4010667801e-03,20,0,1.0000000000e+00,2,1.0000000000e-01,2026-03-24T19:51:22.586064
35,1.0000000000e-01,0.0000000000e+00,1,3,3.9194067748e-02,full_likelihood,390,True,7.8028142452e-03,10,0,1.0000000000e+00,4,4.0000000000e-01,2026-03-24T19:51:22.595719
35,1.0000000000e-01,0.0000000000e+00,1,3,4.4062364278e-02,full_likelihood,855,True,8.5195899010e-04,20,0,1.0000000000e+00,1,5.0000000000e-02,2026-03-24T19:51:22.607360
35,1.0000000000e-01,0.0000000000e+00,1,3,4.9535352090e-02,full_likelihood,315,True,3.0091404915e-03,10,0,1.0000000000e+00,4,4.0000000000e-01,2026-03-24T19:51:22.617353
35,1.0000000000e-01,0.0000000000e+00,1,3,5.5688139909e-02,full_likelihood,282,True,2.0983219147e-03,10,0,1.0000000000e+00,1,1.0000000000e-01,2026-03-24T19:51:22.627222
35,1.0000000000e-01,0.0000000000e+00,1,3,6.2605165720e-02,full_likelihood,555,True,3.2466650009e-04,20,0,1.0000000000e+00,5,2.5000000000e-01,2026-03-24T19:51:22.638414
35,1.0000000000e-01,0.0000000000e+00,1,3,7.0381355549e-02,full_likelihood,687,True,2.5036036968e-03,30,0,1.0000000000e+00,4,1.3333333333e-01,2026-03-24T19:51:22.651051
35,1.0000000000e-01,0.0000000000e+00,1,3,7.9123426190e-02,full_likelihood,321,True,4.8786699772e-03,20,0,1.0000000000e+00,4,2.0000000000e-01,2026-03-24T19:51:22.662066
35,1.0000000000e-01,0.0000000000e+00,1,3,8.8951349731e-02,full_likelihood,456,True,1.4751553535e-03,20,0,1.0000000000e+00,3,1.5000000000e-01,2026-03-24T19:51:22.672931
35,1.0000000000e-01,0.0000000000e+00,1,3,1.0000000000e-01,full_likelihood,141,True,1.0055840015e-02,10,0,1.0000000000e+00,1,1.0000000000e-01,2026-03-24T19:51:22.682370
37,1.0000000000e-01,0.0000000000e+00,1,3,1.0000000000e-04,full_likelihood,677397,True,1.0907649994e-05,50,0,1.0000000000e+00,2,4.0000000000e-02,2026-03-24T19:51:20.953753
37,1.0000000000e-01,0.0000000000e+00,1,3,1.1242100351e-04,full_likelihood,832917,True,1.0907649994e-05,60,0,1.0000000000e+00,5,1.0000000000e-01,2026-03-24T19:51:20.986986
37,1.0000000000e-01,0.0000000000e+00,1,3,1.2638482029e-04,full_likelihood,384030,True,1.0907649994e-05,30,0,1.0000000000e+00,6,2.6666666667e-01,2026-03-24T19:51:21.006943
37,1.0000000000e-01,0.0000000000e+00,1,3,1.4208308325e-04,full_likelihood,375924,True,1.0907649994e-05,40,0,1.0000000000e+00,6,1.5000000000e-01,2026-03-24T19:51:21.030630
37,1.0000000000e-01,0.0000000000e+00,1,3,1.5973122801e-04,full_likelihood,3069252,True,1.0907649994e-05,320,0,1.0000000000e+00,41,1.3437500000e-01,2026-03-24T19:51:21.172135
37,1.0000000000e-01,0.0000000000e+00,1,3,1.7957144944e-04,full_likelihood,295326,True,1.0907649994e-05,30,0,1.0000000000e+00,4,1.3333333333e-01,2026-03-24T19:51:21.195491
37,1.0000000000e-01,0.0000000000e+00,1,3,2.0187602547e-04,full_likelihood,388293,True,1.0907649994e-05,50,0,1.0000000000e+00,10,2.2000000000e-01,2026-03-24T19:51:21.222444
37,1.0000000000e-01,0.0000000000e+00,1,3,2.2695105367e-04,full_likelihood,212265,True,1.0907649994e-05,30,0,1.0000000000e+00,6,2.3333333333e-01,2026-03-24T19:51:21.241677
37,1.0000000000e-01,0.0000000000e+00,1,3,2.5514065200e-04,full_likelihood,413955,True,1.0907649994e-05,70,0,1.0000000000e+00,4,7.1428571429e-02,2026-03-24T19:51:21.276697
37,1.0000000000e-01,0.0000000000e+00,1,3,2.8683168133e-04,full_likelihood,1760286,True,1.0907649994e-05,350,0,1.0000000000e+00,50,1.6857142857e-01,2026-03-24T19:51:21.430074
37,1.0000000000e-01,0.0000000000e+00,1,3,3.2245905453e-04,full_likelihood,405738,True,1.0907649994e-05,80,0,1.0000000000e+00,11,1.5000000000e-01,2026-03-24T19:51:21.470967
37,1.0000000000e-01,0.0000000000e+00,1,3,3.6251170500e-04,full_likelihood,420906,True,1.0907649994e-05,110,0,1.0000000000e+00,18,1.7272727273e-01,2026-03-24T19:51:21.524360
37,1.0000000000e-01,0.0000000000e+00,1,3,4.0753929659e-04,full_likelihood,3856323,True,1.0907649994e-05,1070,0,1.0000000000e+00,142,1.4112149533e-01,2026-03-24T19:51:21.946125
37,1.0000000000e-01,0.0000000000e+00,1,3,4.5815976691e-04,full_likelihood,132462,True,1.0907649994e-05,40,0,1.0000000000e+00,5,1.2500000000e-01,2026-03-24T19:51:21.976752
37,1.0000000000e-01,0.0000000000e+00,1,3,5.1506780762e-04,full_likelihood,119409,True,5.8829784393e-05,40,0,1.0000000000e+00,5,1.5000000000e-01,2026-03-24T19:51:22.004300
37,1.0000000000e-01,0.0000000000e+00,1,3,5.7904439806e-04,full_likelihood,179127,True,1.0907649994e-05,80,0,1.0000000000e+00,11,1.3750000000e-01,2026-03-24T19:51:22.050379
37,1.0000000000e-01,0.0000000000e+00,1,3,6.5096752305e-04,full_likelihood,51765,True,5.8829784393e-05,20,0,1.0000000000e+00,5,3.0000000000e-01,2026-03-24T19:51:22.071419
37,1.0000000000e-01,0.0000000000e+00,1,3,7.3182422191e-04,full_likelihood,37437,True,1.0907649994e-05,20,0,1.0000000000e+00,9,4.5000000000e-01,2026-03-24T19:51:22.089971
37,1.0000000000e-01,0.0000000000e+00,1,3,8.2272413417e-04,full_likelihood,76359,True,1.0907649994e-05,40,0,1.0000000000e+00,9,2.2500000000e-01,2026-03-24T19:51:22.117411
37,1.0000000000e-01,0.0000000000e+00,1,3,9.2491472772e-04,full_likelihood,96825,True,3.7044286728e-05,60,0,1.0000000000e+00,7,1.1666666667e-01,2026-03-24T19:51:22.161383
37,1.0000000000e-01,0.0000000000e+00,1,3,1.0397984185e-03,full_likelihood,38340,True,5.8829784393e-05,30,0,1.0000000000e+00,3,1.0000000000e-01,2026-03-24T19:51:22.186411
37,1.0000000000e-01,0.0000000000e+00,1,3,1.1689518165e-03,full_likelihood,216594,True,3.7044286728e-05,170,0,1.0000000000e+00,28,1.7647058824e-01,2026-03-24T19:51:22.275145
37,1.0000000000e-01,0.0000000000e+00,1,3,1.3141473626e-03,full_likelihood,36627,True,5.8829784393e-05,30,0,1.0000000000e+00,3,1.0000000000e-01,2026-03-24T19:51:22.299458
37,1.0000000000e-01,0.0000000000e+00,1,3,1.4773776526e-03,full_likelihood,19104,True,1.3291835785e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:51:22.318657
37,1.0000000000e-01,0.0000000000e+00,1,3,1.6608827826e-03,full_likelihood,35754,True,1.0907649994e-05,40,0,1.0000000000e+00,4,1.2500000000e-01,2026-03-24T19:51:22.347217
37,1.0000000000e-01,0.0000000000e+00,1,3,1.8671810913e-03,full_likelihood,33183,True,1.0678172112e-04,40,0,1.0000000000e+00,5,1.2500000000e-01,2026-03-24T19:51:22.374762
37,1.0000000000e-01,0.0000000000e+00,1,3,2.0991037201e-03,full_likelihood,13029,True,1.3291835785e-04,20,0,1.0000000000e+00,3,1.5000000000e-01,2026-03-24T19:51:22.393840
37,1.0000000000e-01,0.0000000000e+00,1,3,2.3598334668e-03,full_likelihood,23781,True,5.8829784393e-05,40,0,1.0000000000e+00,5,1.5000000000e-01,2026-03-24T19:51:22.422621
37,1.0000000000e-01,0.0000000000e+00,1,3,2.6529484644e-03,full_likelihood,4098,True,5.1641464233e-04,10,0,1.0000000000e+00,1,1.0000000000e-01,2026-03-24T19:51:22.436836
37,1.0000000000e-01,0.0000000000e+00,1,3,2.9824712862e-03,full_likelihood,14415,True,3.7044286728e-05,30,0,1.0000000000e+00,3,1.3333333333e-01,2026-03-24T19:51:22.459729
37,1.0000000000e-01,0.0000000000e+00,1,3,3.3529241492e-03,full_likelihood,12963,True,1.8084049225e-04,30,0,1.0000000000e+00,6,2.3333333333e-01,2026-03-24T19:51:22.483426
37,1.0000000000e-01,0.0000000000e+00,1,3,3.7693909754e-03,full_likelihood,7077,True,1.0907649994e-05,20,0,1.0000000000e+00,3,1.5000000000e-01,2026-03-24T19:51:22.502124
37,1.0000000000e-01,0.0000000000e+00,1,3,4.2375871606e-03,full_likelihood,2658,True,1.0678172112e-04,10,0,1.0000000000e+00,3,3.0000000000e-01,2026-03-24T19:51:22.516376
37,1.0000000000e-01,0.0000000000e+00,1,3,4.7639380104e-03,full_likelihood,20430,True,3.2466650009e-04,60,0,1.0000000000e+00,8,1.5000000000e-01,2026-03-24T19:51:22.553044
37,1.0000000000e-01,0.0000000000e+00,1,3,5.3556669177e-03,full_likelihood,3405,True,8.7374448776e-04,10,0,1.0000000000e+00,1,1.0000000000e-01,2026-03-24T19:51:22.567106
37,1.0000000000e-01,0.0000000000e+00,1,3,6.0208944933e-03,full_likelihood,4677,True,9.6961855888e-04,20,0,1.0000000000e+00,3,1.5000000000e-01,2026-03-24T19:51:22.585277
37,1.0000000000e-01,0.0000000000e+00,1,3,6.7687500095e-03,full_likelihood,5010,True,1.0907649994e-05,20,0,1.0000000000e+00,2,1.5000000000e-01,2026-03-24T19:51:22.603863
37,1.0000000000e-01,0.0000000000e+00,1,3,7.6094966855e-03,full_likelihood,6138,True,3.9440393448e-04,30,0,1.0000000000e+00,6,2.3333333333e-01,2026-03-24T19:51:22.627589
37,1.0000000000e-01,0.0000000000e+00,1,3,8.5546725356e-03,full_likelihood,5193,True,5.3820014000e-04,30,0,1.0000000000e+00,6,2.0000000000e-01,2026-03-24T19:51:22.650609
37,1.0000000000e-01,0.0000000000e+00,1,3,9.6172487112e-03,full_likelihood,3873,True,2.0265579224e-04,30,0,1.0000000000e+00,2,6.6666666667e-02,2026-03-24T19:51:22.672250
37,1.0000000000e-01,0.0000000000e+00,1,3,1.0811807511e-02,full_likelihood,1707,True,7.2994828224e-04,10,0,1.0000000000e+00,1,1.0000000000e-01,2026-03-24T19:51:22.684683
37,1.0000000000e-01,0.0000000000e+00,1,3,1.2154742501e-02,full_likelihood,2214,True,5.3820014000e-04,20,0,1.0000000000e+00,3,1.5000000000e-01,2026-03-24T19:51:22.701375
37,1.0000000000e-01,0.0000000000e+00,1,3,1.3664483493e-02,full_likelihood,14208,True,1.0678172112e-04,130,0,1.0000000000e+00,19,1.6153846154e-01,2026-03-24T19:51:22.751455
37,1.0000000000e-01,0.0000000000e+00,1,3,1.5361749467e-02,full_likelihood,56142,True,1.8084049225e-04,570,0,1.0000000000e+00,80,1.5614035088e-01,2026-03-24T19:51:22.875698
37,1.0000000000e-01,0.0000000000e+00,1,3,1.7269832907e-02,full_likelihood,1269,True,8.2582235336e-04,20,0,1.0000000000e+00,4,2.0000000000e-01,2026-03-24T19:51:22.892008
37,1.0000000000e-01,0.0000000000e+00,1,3,1.9414919457e-02,full_likelihood,1635,True,6.6021084785e-04,20,0,1.0000000000e+00,3,1.5000000000e-01,2026-03-24T19:51:22.909393
37,1.0000000000e-01,0.0000000000e+00,1,3,2.1826447284e-02,full_likelihood,2379,True,1.3291835785e-04,30,0,1.0000000000e+00,4,1.3333333333e-01,2026-03-24T19:51:22.929694
37,1.0000000000e-01,0.0000000000e+00,1,3,2.4537511066e-02,full_likelihood,1986,True,4.9024820328e-04,30,0,1.0000000000e+00,8,2.6666666667e-01,2026-03-24T19:51:22.949130
37,1.0000000000e-01,0.0000000000e+00,1,3,2.7585316176e-02,full_likelihood,561,True,9.2169642448e-04,10,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:51:22.961589
37,1.0000000000e-01,0.0000000000e+00,1,3,3.1011689266e-02,full_likelihood,2118,True,5.8612227440e-04,40,0,1.0000000000e+00,3,1.2500000000e-01,2026-03-24T19:51:22.982519
37,1.0000000000e-01,0.0000000000e+00,1,3,3.4863652277e-02,full_likelihood,2301,True,1.1395812035e-03,60,0,1.0000000000e+00,9,1.5000000000e-01,2026-03-24T19:51:23.007791
37,1.0000000000e-01,0.0000000000e+00,1,3,3.9194067748e-02,full_likelihood,4335,True,2.7671456337e-04,110,0,1.0000000000e+00,13,1.3636363636e-01,2026-03-24T19:51:23.041840
37,1.0000000000e-01,0.0000000000e+00,1,3,4.4062364278e-02,full_likelihood,591,True,8.8095068932e-03,20,0,1.0000000000e+00,3,1.5000000000e-01,2026-03-24T19:51:23.056818
37,1.0000000000e-01,0.0000000000e+00,1,3,4.9535352090e-02,full_likelihood,339,True,1.1875331402e-03,10,0,1.0000000000e+00,2,2.0000000000e-01,2026-03-24T19:51:23.068214
37,1.0000000000e-01,0.0000000000e+00,1,3,5.5688139909e-02,full_likelihood,1218,True,2.2900700569e-03,40,0,1.0000000000e+00,5,1.2500000000e-01,2026-03-24T19:51:23.087785
37,1.0000000000e-01,0.0000000000e+00,1,3,6.2605165720e-02,full_likelihood,237,True,7.8725516796e-03,10,0,1.0000000000e+00,1,1.0000000000e-01,2026-03-24T19:51:23.098922
37,1.0000000000e-01,0.0000000000e+00,1,3,7.0381355549e-02,full_likelihood,246,True,6.5564513206e-03,10,0,1.0000000000e+00,1,1.0000000000e-01,2026-03-24T19:51:23.110369
37,1.0000000000e-01,0.0000000000e+00,1,3,7.9123426190e-02,full_likelihood,525,True,3.7044286728e-05,30,0,1.0000000000e+00,3,1.0000000000e-01,2026-03-24T19:51:23.125970
37,1.0000000000e-01,0.0000000000e+00,1,3,8.8951349731e-02,full_likelihood,207,True,4.9024820328e-04,10,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:51:23.137019
37,1.0000000000e-01,0.0000000000e+00,1,3,1.0000000000e-01,full_likelihood,279,True,1.6095906496e-02,20,0,1.0000000000e+00,3,1.5000000000e-01,2026-03-24T19:51:23.150029
38,1.0000000000e-01,0.0000000000e+00,1,3,1.0000000000e-04,full_likelihood,833898,True,1.0907649994e-05,50,0,1.0000000000e+00,7,1.4000000000e-01,2026-03-24T19:51:22.757971
38,1.0000000000e-01,0.0000000000e+00,1,3,1.1242100351e-04,full_likelihood,677721,True,1.0907649994e-05,50,0,1.0000000000e+00,4,8.0000000000e-02,2026-03-24T19:51:22.785726
38,1.0000000000e-01,0.0000000000e+00,1,3,1.2638482029e-04,full_likelihood,532401,True,1.0907649994e-05,40,0,1.0000000000e+00,9,2.2500000000e-01,2026-03-24T19:51:22.808820
38,1.0000000000e-01,0.0000000000e+00,1,3,1.4208308325e-04,full_likelihood,412302,True,1.0907649994e-05,40,0,1.0000000000e+00,6,1.5000000000e-01,2026-03-24T19:51:22.831692
38,1.0000000000e-01,0.0000000000e+00,1,3,1.5973122801e-04,full_likelihood,381252,True,1.0907649994e-05,40,0,1.0000000000e+00,9,3.0000000000e-01,2026-03-24T19:51:22.855063
38,1.0000000000e-01,0.0000000000e+00,1,3,1.7957144944e-04,full_likelihood,787572,True,1.0907649994e-05,90,0,1.0000000000e+00,11,1.2222222222e-01,2026-03-24T19:51:22.897921
38,1.0000000000e-01,0.0000000000e+00,1,3,2.0187602547e-04,full_likelihood,2531307,True,1.0907649994e-05,330,0,1.0000000000e+00,45,1.4242424242e-01,2026-03-24T19:51:23.035661
38,1.0000000000e-01,0.0000000000e+00,1,3,2.2695105367e-04,full_likelihood,341472,True,1.0907649994e-05,50,0,1.0000000000e+00,7,1.4000000000e-01,2026-03-24T19:51:23.064596
38,1.0000000000e-01,0.0000000000e+00,1,3,2.5514065200e-04,full_likelihood,313623,True,1.0907649994e-05,50,0,1.0000000000e+00,9,1.8000000000e-01,2026-03-24T19:51:23.091164
38,1.0000000000e-01,0.0000000000e+00,1,3,2.8683168133e-04,full_likelihood,173124,True,1.0907649994e-05,30,0,1.0000000000e+00,6,2.0000000000e-01,2026-03-24T19:51:23.110245
38,1.0000000000e-01,0.0000000000e+00,1,3,3.2245905453e-04,full_likelihood,480417,True,1.0907649994e-05,100,0,1.0000000000e+00,17,1.9000000000e-01,2026-03-24T19:51:23.155450
38,1.0000000000e-01,0.0000000000e+00,1,3,3.6251170500e-04,full_likelihood,193176,True,5.8829784393e-05,50,0,1.0000000000e+00,7,1.4000000000e-01,2026-03-24T19:51:23.181685
38,1.0000000000e-01,0.0000000000e+00,1,3,4.0753929659e-04,full_likelihood,161784,True,3.7044286728e-05,50,0,1.0000000000e+00,6,1.4000000000e-01,2026-03-24T19:51:23.208664
38,1.0000000000e-01,0.0000000000e+00,1,3,4.5815976691e-04,full_likelihood,44565,True,1.0678172112e-04,20,0,1.0000000000e+00,2,1.0000000000e-01,2026-03-24T19:51:23.225225
38,1.0000000000e-01,0.0000000000e+00,1,3,5.1506780762e-04,full_likelihood,119223,True,3.7044286728e-05,40,0,1.0000000000e+00,5,1.2500000000e-01,2026-03-24T19:51:23.249041
38,1.0000000000e-01,0.0000000000e+00,1,3,5.7904439806e-04,full_likelihood,25527,True,3.7044286728e-05,10,0,1.0000000000e+00,1,2.0000000000e-01,2026-03-24T19:51:23.260567
38,1.0000000000e-01,0.0000000000e+00,1,3,6.5096752305e-04,full_likelihood,213282,True,3.7044286728e-05,90,0,1.0000000000e+00,12,1.4444444444e-01,2026-03-24T19:51:23.303782
38,1.0000000000e-01,0.0000000000e+00,1,3,7.3182422191e-04,full_likelihood,63711,True,3.7044286728e-05,30,0,1.0000000000e+00,4,1.3333333333e-01,2026-03-24T19:51:23.323454
38,1.0000000000e-01,0.0000000000e+00,1,3,8.2272413417e-04,full_likelihood,35061,True,1.0907649994e-05,20,0,1.0000000000e+00,4,2.5000000000e-01,2026-03-24T19:51:23.339164
38,1.0000000000e-01,0.0000000000e+00,1,3,9.2491472772e-04,full_likelihood,126138,True,1.0907649994e-05,80,0,1.0000000000e+00,8,1.0000000000e-01,2026-03-24T19:51:23.405048
38,1.0000000000e-01,0.0000000000e+00,1,3,1.0397984185e-03,full_likelihood,47700,True,5.8829784393e-05,30,0,1.0000000000e+00,4,1.3333333333e-01,2026-03-24T19:51:23.426572
38,1.0000000000e-01,0.0000000000e+00,1,3,1.1689518165e-03,full_likelihood,59820,True,3.7044286728e-05,50,0,1.0000000000e+00,9,2.2000000000e-01,2026-03-24T19:51:23.452447
38,1.0000000000e-01,0.0000000000e+00,1,3,1.3141473626e-03,full_likelihood,53247,True,1.0678172112e-04,50,0,1.0000000000e+00,10,2.0000000000e-01,2026-03-24T19:51:23.478848
38,1.0000000000e-01,0.0000000000e+00,1,3,1.4773776526e-03,full_likelihood,43929,True,5.8829784393e-05,40,0,1.0000000000e+00,4,1.0000000000e-01,2026-03-24T19:51:23.501052
38,1.0000000000e-01,0.0000000000e+00,1,3,1.6608827826e-03,full_likelihood,45939,True,1.0678172112e-04,50,0,1.0000000000e+00,4,1.0000000000e-01,2026-03-24T19:51:23.527472
38,1.0000000000e-01,0.0000000000e+00,1,3,1.8671810913e-03,full_likelihood,10563,True,2.9852986336e-04,10,0,1.0000000000e+00,1,1.0000000000e-01,2026-03-24T19:51:23.538997
38,1.0000000000e-01,0.0000000000e+00,1,3,2.0991037201e-03,full_likelihood,20652,True,1.0678172112e-04,30,0,1.0000000000e+00,3,1.0000000000e-01,2026-03-24T19:51:23.557223
38,1.0000000000e-01,0.0000000000e+00,1,3,2.3598334668e-03,full_likelihood,13236,True,3.7044286728e-05,20,0,1.0000000000e+00,2,1.0000000000e-01,2026-03-24T19:51:23.572440
38,1.0000000000e-01,0.0000000000e+00,1,3,2.6529484644e-03,full_likelihood,10662,True,1.5470385551e-04,20,0,1.0000000000e+00,1,5.0000000000e-02,2026-03-24T19:51:23.587276
38,1.0000000000e-01,0.0000000000e+00,1,3,2.9824712862e-03,full_likelihood,68781,True,1.8084049225e-04,150,0,1.0000000000e+00,23,1.5333333333e-01,2026-03-24T19:51:23.644369
38,1.0000000000e-01,0.0000000000e+00,1,3,3.3529241492e-03,full_likelihood,7773,True,5.8829784393e-05,20,0,1.0000000000e+00,4,2.5000000000e-01,2026-03-24T19:51:23.659361
38,1.0000000000e-01,0.0000000000e+00,1,3,3.7693909754e-03,full_likelihood,79227,True,1.0907649994e-05,190,0,1.0000000000e+00,29,1.8421052632e-01,2026-03-24T19:51:23.728508
38,1.0000000000e-01,0.0000000000e+00,1,3,4.2375871606e-03,full_likelihood,12822,True,1.0907649994e-05,40,0,1.0000000000e+00,9,3.2500000000e-01,2026-03-24T19:51:23.751046
38,1.0000000000e-01,0.0000000000e+00,1,3,4.7639380104e-03,full_likelihood,32091,True,2.7671456337e-04,100,0,1.0000000000e+00,23,2.6000000000e-01,2026-03-24T19:51:23.792150
38,1.0000000000e-01,0.0000000000e+00,1,3,5.3556669177e-03,full_likelihood,4650,True,2.0265579224e-04,20,0,1.0000000000e+00,2,1.0000000000e-01,2026-03-24T19:51:23.807191
38,1.0000000000e-01,0.0000000000e+00,1,3,6.0208944933e-03,full_likelihood,12744,True,2.9852986336e-04,50,0,1.0000000000e+00,5,1.2000000000e-01,2026-03-24T19:51:23.831413
38,1.0000000000e-01,0.0000000000e+00,1,3,6.7687500095e-03,full_likelihood,7512,True,7.7787041664e-04,40,0,1.0000000000e+00,8,2.5000000000e-01,2026-03-24T19:51:23.853488
38,1.0000000000e-01,0.0000000000e+00,1,3,7.6094966855e-03,full_likelihood,59805,True,1.0678172112e-04,300,0,1.0000000000e+00,32,1.1666666667e-01,2026-03-24T19:51:23.921660
