seed,gamma,h,L,N_code,epsilon,mode,total_resources,converged,final_error,n_accepted,n_rejected,acceptance_rate,n_syndrome_used,mean_d,sum_F_obs,sum_M_sq,timestamp
26,1.0000000000e-02,0.0000000000e+00,1,3,2.6529484644e-03,full_likelihood_cond_only,3564,True,3.9440393448e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,3.3876000000e+06,9.4100000000e+04,2026-05-04T13:17:43.834241
26,1.0000000000e-02,0.0000000000e+00,1,3,2.9824712862e-03,full_likelihood_cond_only,1176,True,4.4232606888e-04,10,0,1.0000000000e+00,0,0.0000000000e+00,7.5146400000e+05,2.0874000000e+04,2026-05-04T13:17:43.847844
26,1.0000000000e-02,0.0000000000e+00,1,3,3.3529241492e-03,full_likelihood_cond_only,32442,True,2.0265579224e-04,220,0,1.0000000000e+00,1,4.5454545455e-03,2.4909808000e+07,6.9332800000e+05,2026-05-04T13:17:43.940800
26,1.0000000000e-02,0.0000000000e+00,1,3,3.7693909754e-03,full_likelihood_cond_only,1386,True,1.5448629856e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,9.2851200000e+05,2.5792000000e+04,2026-05-04T13:17:43.953269
26,1.0000000000e-02,0.0000000000e+00,1,3,4.2375871606e-03,full_likelihood_cond_only,364149,True,3.7044286728e-05,3060,0,1.0000000000e+00,3,9.8039215686e-04,2.2834130400e+08,6.3447190000e+06,2026-05-04T13:17:44.564551
26,1.0000000000e-02,0.0000000000e+00,1,3,4.7639380104e-03,full_likelihood_cond_only,3918,True,6.1228871346e-04,40,0,1.0000000000e+00,1,2.5000000000e-02,2.1823720000e+06,6.1382000000e+04,2026-05-04T13:17:44.597549
26,1.0000000000e-02,0.0000000000e+00,1,3,5.3556669177e-03,full_likelihood_cond_only,900,True,1.8084049225e-04,10,0,1.0000000000e+00,0,0.0000000000e+00,4.7145600000e+05,1.3096000000e+04,2026-05-04T13:17:44.612214
26,1.0000000000e-02,0.0000000000e+00,1,3,6.0208944933e-03,full_likelihood_cond_only,789,True,2.5994777679e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,2.7061200000e+05,7.5170000000e+03,2026-05-04T13:17:44.627030
26,1.0000000000e-02,0.0000000000e+00,1,3,6.7687500095e-03,full_likelihood_cond_only,1527,True,1.8586516380e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,6.2060400000e+05,1.7239000000e+04,2026-05-04T13:17:44.647157
26,1.0000000000e-02,0.0000000000e+00,1,3,7.6094966855e-03,full_likelihood_cond_only,1881,True,4.6846270561e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,6.2888400000e+05,1.7469000000e+04,2026-05-04T13:17:44.672839
26,1.0000000000e-02,0.0000000000e+00,1,3,8.5546725356e-03,full_likelihood_cond_only,1254,True,6.3407421112e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,3.8469600000e+05,1.0686000000e+04,2026-05-04T13:17:44.691794
26,1.0000000000e-02,0.0000000000e+00,1,3,9.6172487112e-03,full_likelihood_cond_only,4713,True,8.5195899010e-04,90,0,1.0000000000e+00,0,0.0000000000e+00,1.3002840000e+06,3.6119000000e+04,2026-05-04T13:17:44.734906
26,1.0000000000e-02,0.0000000000e+00,1,3,1.0811807511e-02,full_likelihood_cond_only,18567,True,1.3792812824e-03,390,0,1.0000000000e+00,0,0.0000000000e+00,4.5640440000e+06,1.2677900000e+05,2026-05-04T13:17:44.830260
26,1.0000000000e-02,0.0000000000e+00,1,3,1.2154742501e-02,full_likelihood_cond_only,945,True,4.2075514793e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,2.2078800000e+05,6.1330000000e+03,2026-05-04T13:17:44.848739
26,1.0000000000e-02,0.0000000000e+00,1,3,1.3664483493e-02,full_likelihood_cond_only,381,True,4.9484074116e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,7.1604000000e+04,1.9890000000e+03,2026-05-04T13:17:44.862660
26,1.0000000000e-02,0.0000000000e+00,1,3,1.5361749467e-02,full_likelihood_cond_only,258414,True,5.8829784393e-05,7880,0,1.0000000000e+00,14,1.7766497462e-03,4.4344784000e+07,1.2331040000e+06,2026-05-04T13:17:46.322666
26,1.0000000000e-02,0.0000000000e+00,1,3,1.7269832907e-02,full_likelihood_cond_only,552,True,2.7433037758e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,7.9056000000e+04,2.1960000000e+03,2026-05-04T13:17:46.340850
26,1.0000000000e-02,0.0000000000e+00,1,3,1.9414919457e-02,full_likelihood_cond_only,1428,True,2.3859441280e-03,50,0,1.0000000000e+00,0,0.0000000000e+00,2.1254400000e+05,5.9040000000e+03,2026-05-04T13:17:46.364590
26,1.0000000000e-02,0.0000000000e+00,1,3,2.1826447284e-02,full_likelihood_cond_only,243,True,1.9787043333e-02,10,0,1.0000000000e+00,0,0.0000000000e+00,2.8908000000e+04,8.0300000000e+02,2026-05-04T13:17:46.377594
26,1.0000000000e-02,0.0000000000e+00,1,3,2.4537511066e-02,full_likelihood_cond_only,252,True,5.1880776882e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,2.9448000000e+04,8.1800000000e+02,2026-05-04T13:17:46.390534
26,1.0000000000e-02,0.0000000000e+00,1,3,2.7585316176e-02,full_likelihood_cond_only,150,True,9.0012550354e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,1.3104000000e+04,3.6400000000e+02,2026-05-04T13:17:46.403474
26,1.0000000000e-02,0.0000000000e+00,1,3,3.1011689266e-02,full_likelihood_cond_only,171,True,3.2008886337e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,1.5372000000e+04,4.2700000000e+02,2026-05-04T13:17:46.414863
26,1.0000000000e-02,0.0000000000e+00,1,3,3.4863652277e-02,full_likelihood_cond_only,2481,True,8.4966421127e-05,160,0,1.0000000000e+00,1,6.2500000000e-03,1.9012000000e+05,5.2950000000e+03,2026-05-04T13:17:46.454907
26,1.0000000000e-02,0.0000000000e+00,1,3,3.9194067748e-02,full_likelihood_cond_only,111,True,7.7766776085e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,7.2360000000e+03,2.0100000000e+02,2026-05-04T13:17:46.465738
26,1.0000000000e-02,0.0000000000e+00,1,3,4.4062364278e-02,full_likelihood_cond_only,111,True,6.7481994629e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,5.7240000000e+03,1.5900000000e+02,2026-05-04T13:17:46.477047
26,1.0000000000e-02,0.0000000000e+00,1,3,4.9535352090e-02,full_likelihood_cond_only,1512,True,5.8612227440e-04,140,0,1.0000000000e+00,0,0.0000000000e+00,8.0640000000e+04,2.2400000000e+03,2026-05-04T13:17:46.512164
26,1.0000000000e-02,0.0000000000e+00,1,3,5.5688139909e-02,full_likelihood_cond_only,108,True,1.1829525232e-02,10,0,1.0000000000e+00,0,0.0000000000e+00,5.1840000000e+03,1.4400000000e+02,2026-05-04T13:17:46.522791
26,1.0000000000e-02,0.0000000000e+00,1,3,6.2605165720e-02,full_likelihood_cond_only,84,True,1.3291835785e-04,10,0,1.0000000000e+00,0,0.0000000000e+00,3.5280000000e+03,9.8000000000e+01,2026-05-04T13:17:46.533764
26,1.0000000000e-02,0.0000000000e+00,1,3,7.0381355549e-02,full_likelihood_cond_only,192,True,1.2570351362e-02,30,0,1.0000000000e+00,0,0.0000000000e+00,5.9760000000e+03,1.6600000000e+02,2026-05-04T13:17:46.548253
26,1.0000000000e-02,0.0000000000e+00,1,3,7.9123426190e-02,full_likelihood_cond_only,87,True,2.9132664204e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,3.3480000000e+03,9.3000000000e+01,2026-05-04T13:17:46.559327
26,1.0000000000e-02,0.0000000000e+00,1,3,8.8951349731e-02,full_likelihood_cond_only,51,True,1.9020050764e-02,10,0,1.0000000000e+00,0,0.0000000000e+00,1.1880000000e+03,3.3000000000e+01,2026-05-04T13:17:46.569034
26,1.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-01,full_likelihood_cond_only,39,True,1.2213021517e-02,10,0,1.0000000000e+00,0,0.0000000000e+00,7.5600000000e+02,2.1000000000e+01,2026-05-04T13:17:46.579863
18,1.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-04,full_likelihood_cond_only,250097316,False,2.5414118767e+00,50000,0,1.0000000000e+00,71,1.4200000000e-03,6.6721056014e+12,1.8546789887e+11,2026-05-04T13:16:38.156478
18,1.0000000000e-02,0.0000000000e+00,1,3,1.1242100351e-04,full_likelihood_cond_only,222795783,False,2.5414118767e+00,50000,0,1.0000000000e+00,80,1.6000000000e-03,5.2814666308e+12,1.4684635185e+11,2026-05-04T13:16:49.665696
18,1.0000000000e-02,0.0000000000e+00,1,3,1.2638482029e-04,full_likelihood_cond_only,198625143,False,2.5414118767e+00,50000,0,1.0000000000e+00,61,1.2200000000e-03,4.1908124127e+12,1.1648560002e+11,2026-05-04T13:17:00.787746
18,1.0000000000e-02,0.0000000000e+00,1,3,1.4208308325e-04,full_likelihood_cond_only,283248,True,1.0907649994e-05,80,0,1.0000000000e+00,0,0.0000000000e+00,5.3671874400e+09,1.4908854000e+08,2026-05-04T13:17:00.854428
18,1.0000000000e-02,0.0000000000e+00,1,3,1.5973122801e-04,full_likelihood_cond_only,345510,True,1.0907649994e-05,110,0,1.0000000000e+00,0,0.0000000000e+00,5.7225157200e+09,1.5895877000e+08,2026-05-04T13:17:00.939265
18,1.0000000000e-02,0.0000000000e+00,1,3,1.7957144944e-04,full_likelihood_cond_only,139550268,False,2.5414118767e+00,50000,0,1.0000000000e+00,87,1.7600000000e-03,2.0762918973e+12,5.7730338046e+10,2026-05-04T13:17:11.248432
18,1.0000000000e-02,0.0000000000e+00,1,3,2.0187602547e-04,full_likelihood_cond_only,123519759,False,6.0018110275e-01,50000,0,1.0000000000e+00,84,1.6800000000e-03,1.6275257579e+12,4.5249999457e+10,2026-05-04T13:17:21.493275
18,1.0000000000e-02,0.0000000000e+00,1,3,2.2695105367e-04,full_likelihood_cond_only,681867,True,1.0907649994e-05,320,0,1.0000000000e+00,0,0.0000000000e+00,8.0846834760e+09,2.2457454100e+08,2026-05-04T13:17:21.724328
18,1.0000000000e-02,0.0000000000e+00,1,3,2.5514065200e-04,full_likelihood_cond_only,98085141,False,2.5414118767e+00,50000,0,1.0000000000e+00,84,1.6800000000e-03,1.0245295196e+12,2.8485793491e+10,2026-05-04T13:17:31.711224
18,1.0000000000e-02,0.0000000000e+00,1,3,2.8683168133e-04,full_likelihood_cond_only,87174573,False,2.5414118767e+00,50000,0,1.0000000000e+00,79,1.5800000000e-03,8.1078366353e+11,2.2542796397e+10,2026-05-04T13:17:41.097607
18,1.0000000000e-02,0.0000000000e+00,1,3,3.2245905453e-04,full_likelihood_cond_only,62292,True,1.0907649994e-05,40,0,1.0000000000e+00,0,0.0000000000e+00,5.3687642400e+08,1.4913234000e+07,2026-05-04T13:17:41.133314
18,1.0000000000e-02,0.0000000000e+00,1,3,3.6251170500e-04,full_likelihood_cond_only,1112379,True,1.0907649994e-05,830,0,1.0000000000e+00,0,0.0000000000e+00,8.0450523000e+09,2.2347367500e+08,2026-05-04T13:17:41.588140
18,1.0000000000e-02,0.0000000000e+00,1,3,4.0753929659e-04,full_likelihood_cond_only,5590032,True,1.0907649994e-05,4600,0,1.0000000000e+00,6,1.3043478261e-03,3.6227395976e+10,1.0069371860e+09,2026-05-04T13:17:42.932929
18,1.0000000000e-02,0.0000000000e+00,1,3,4.5815976691e-04,full_likelihood_cond_only,47289,True,3.7044286728e-05,40,0,1.0000000000e+00,0,0.0000000000e+00,2.8955638800e+08,8.0432330000e+06,2026-05-04T13:17:42.964397
18,1.0000000000e-02,0.0000000000e+00,1,3,5.1506780762e-04,full_likelihood_cond_only,135732,True,3.7044286728e-05,140,0,1.0000000000e+00,0,0.0000000000e+00,6.8546577600e+08,1.9040716000e+07,2026-05-04T13:17:43.059454
18,1.0000000000e-02,0.0000000000e+00,1,3,5.7904439806e-04,full_likelihood_cond_only,25884,True,8.4966421127e-05,30,0,1.0000000000e+00,0,0.0000000000e+00,1.1891664000e+08,3.3032400000e+06,2026-05-04T13:17:43.086823
18,1.0000000000e-02,0.0000000000e+00,1,3,6.5096752305e-04,full_likelihood_cond_only,1162491,True,1.0907649994e-05,1550,0,1.0000000000e+00,1,6.4516129032e-04,4.6915707240e+09,1.3035838900e+08,2026-05-04T13:17:43.666247
18,1.0000000000e-02,0.0000000000e+00,1,3,7.3182422191e-04,full_likelihood_cond_only,138042,True,5.8829784393e-05,210,0,1.0000000000e+00,1,4.7619047619e-03,4.9310899600e+08,1.3739486000e+07,2026-05-04T13:17:43.809711
18,1.0000000000e-02,0.0000000000e+00,1,3,8.2272413417e-04,full_likelihood_cond_only,19320,True,2.5057792664e-04,40,0,1.0000000000e+00,0,0.0000000000e+00,5.9587920000e+07,1.6552200000e+06,2026-05-04T13:17:43.843951
18,1.0000000000e-02,0.0000000000e+00,1,3,9.2491472772e-04,full_likelihood_cond_only,5499,True,2.5057792664e-04,10,0,1.0000000000e+00,0,0.0000000000e+00,1.6607268000e+07,4.6131300000e+05,2026-05-04T13:17:43.858352
18,1.0000000000e-02,0.0000000000e+00,1,3,1.0397984185e-03,full_likelihood_cond_only,15765,True,1.0907649994e-05,30,0,1.0000000000e+00,0,0.0000000000e+00,4.0085748000e+07,1.1134930000e+06,2026-05-04T13:17:43.886963
18,1.0000000000e-02,0.0000000000e+00,1,3,1.1689518165e-03,full_likelihood_cond_only,51804,True,1.0907649994e-05,130,0,1.0000000000e+00,0,0.0000000000e+00,1.1501575200e+08,3.1948820000e+06,2026-05-04T13:17:43.967061
18,1.0000000000e-02,0.0000000000e+00,1,3,1.3141473626e-03,full_likelihood_cond_only,8907,True,2.7671456337e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,1.9135116000e+07,5.3153100000e+05,2026-05-04T13:17:43.990025
18,1.0000000000e-02,0.0000000000e+00,1,3,1.4773776526e-03,full_likelihood_cond_only,43521,True,1.0907649994e-05,130,0,1.0000000000e+00,0,0.0000000000e+00,7.6895172000e+07,2.1359770000e+06,2026-05-04T13:17:44.068984
18,1.0000000000e-02,0.0000000000e+00,1,3,1.6608827826e-03,full_likelihood_cond_only,5733,True,2.7671456337e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,8.2657800000e+06,2.2960500000e+05,2026-05-04T13:17:44.088275
18,1.0000000000e-02,0.0000000000e+00,1,3,1.8671810913e-03,full_likelihood_cond_only,56754,True,3.7044286728e-05,210,0,1.0000000000e+00,0,0.0000000000e+00,8.1189648000e+07,2.2552680000e+06,2026-05-04T13:17:44.193558
18,1.0000000000e-02,0.0000000000e+00,1,3,2.0991037201e-03,full_likelihood_cond_only,2250,True,1.2834072113e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,2.8241280000e+06,7.8448000000e+04,2026-05-04T13:17:44.206758
18,1.0000000000e-02,0.0000000000e+00,1,3,2.3598334668e-03,full_likelihood_cond_only,5718,True,3.2466650009e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,6.1668000000e+06,1.7130000000e+05,2026-05-04T13:17:44.230243
18,1.0000000000e-02,0.0000000000e+00,1,3,2.6529484644e-03,full_likelihood_cond_only,6147,True,4.4232606888e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,6.6614760000e+06,1.8504100000e+05,2026-05-04T13:17:44.254981
18,1.0000000000e-02,0.0000000000e+00,1,3,2.9824712862e-03,full_likelihood_cond_only,1062,True,1.3291835785e-04,10,0,1.0000000000e+00,0,0.0000000000e+00,6.8544000000e+05,1.9040000000e+04,2026-05-04T13:17:44.268655
18,1.0000000000e-02,0.0000000000e+00,1,3,3.3529241492e-03,full_likelihood_cond_only,3633,True,5.3820014000e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,3.0997800000e+06,8.6105000000e+04,2026-05-04T13:17:44.287299
18,1.0000000000e-02,0.0000000000e+00,1,3,3.7693909754e-03,full_likelihood_cond_only,1380,True,7.0816278458e-04,10,0,1.0000000000e+00,0,0.0000000000e+00,1.1684880000e+06,3.2458000000e+04,2026-05-04T13:17:44.301050
18,1.0000000000e-02,0.0000000000e+00,1,3,4.2375871606e-03,full_likelihood_cond_only,26724,True,3.7258863449e-04,220,0,1.0000000000e+00,0,0.0000000000e+00,1.6592040000e+07,4.6089000000e+05,2026-05-04T13:17:44.387483
18,1.0000000000e-02,0.0000000000e+00,1,3,4.7639380104e-03,full_likelihood_cond_only,2106,True,3.4645199776e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,1.0491840000e+06,2.9144000000e+04,2026-05-04T13:17:44.405819
18,1.0000000000e-02,0.0000000000e+00,1,3,5.3556669177e-03,full_likelihood_cond_only,4721970,False,6.0018110275e-01,50000,0,1.0000000000e+00,75,1.5000000000e-03,2.3575479960e+09,6.5546726000e+07,2026-05-04T13:17:53.153398
18,1.0000000000e-02,0.0000000000e+00,1,3,6.0208944933e-03,full_likelihood_cond_only,915,True,1.9065737724e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,3.9978000000e+05,1.1105000000e+04,2026-05-04T13:17:53.170473
18,1.0000000000e-02,0.0000000000e+00,1,3,6.7687500095e-03,full_likelihood_cond_only,2250,True,2.7671456337e-04,30,0,1.0000000000e+00,1,3.3333333333e-02,8.9611200000e+05,2.5072000000e+04,2026-05-04T13:17:53.194604
18,1.0000000000e-02,0.0000000000e+00,1,3,7.6094966855e-03,full_likelihood_cond_only,1233,True,4.6607851982e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,4.1468400000e+05,1.1519000000e+04,2026-05-04T13:17:53.213491
18,1.0000000000e-02,0.0000000000e+00,1,3,8.5546725356e-03,full_likelihood_cond_only,2061,True,2.5515556335e-03,30,0,1.0000000000e+00,0,0.0000000000e+00,6.5862000000e+05,1.8295000000e+04,2026-05-04T13:17:53.237815
18,1.0000000000e-02,0.0000000000e+00,1,3,9.6172487112e-03,full_likelihood_cond_only,1155,True,8.2582235336e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,3.2475600000e+05,9.0210000000e+03,2026-05-04T13:17:53.256633
18,1.0000000000e-02,0.0000000000e+00,1,3,1.0811807511e-02,full_likelihood_cond_only,705,True,3.5364329815e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,1.5757200000e+05,4.3770000000e+03,2026-05-04T13:17:53.275038
18,1.0000000000e-02,0.0000000000e+00,1,3,1.2154742501e-02,full_likelihood_cond_only,429,True,3.0788481236e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,9.4500000000e+04,2.6250000000e+03,2026-05-04T13:17:53.288197
18,1.0000000000e-02,0.0000000000e+00,1,3,1.3664483493e-02,full_likelihood_cond_only,987,True,1.5710294247e-03,30,0,1.0000000000e+00,0,0.0000000000e+00,1.7521200000e+05,4.8670000000e+03,2026-05-04T13:17:53.309466
18,1.0000000000e-02,0.0000000000e+00,1,3,1.5361749467e-02,full_likelihood_cond_only,1185,True,3.8937926292e-03,40,0,1.0000000000e+00,0,0.0000000000e+00,1.9112400000e+05,5.3090000000e+03,2026-05-04T13:17:53.335716
18,1.0000000000e-02,0.0000000000e+00,1,3,1.7269832907e-02,full_likelihood_cond_only,396,True,1.3531148434e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,7.5168000000e+04,2.0880000000e+03,2026-05-04T13:17:53.347741
18,1.0000000000e-02,0.0000000000e+00,1,3,1.9414919457e-02,full_likelihood_cond_only,303,True,1.1276066303e-02,10,0,1.0000000000e+00,0,0.0000000000e+00,4.4964000000e+04,1.2490000000e+03,2026-05-04T13:17:53.359581
18,1.0000000000e-02,0.0000000000e+00,1,3,2.1826447284e-02,full_likelihood_cond_only,456,True,2.6256442070e-03,20,0,1.0000000000e+00,1,5.0000000000e-02,5.2488000000e+04,1.4780000000e+03,2026-05-04T13:17:53.375508
18,1.0000000000e-02,0.0000000000e+00,1,3,2.4537511066e-02,full_likelihood_cond_only,4353,True,2.0503997803e-03,210,0,1.0000000000e+00,0,0.0000000000e+00,4.5579600000e+05,1.2661000000e+04,2026-05-04T13:17:53.430664
18,1.0000000000e-02,0.0000000000e+00,1,3,2.7585316176e-02,full_likelihood_cond_only,1653,True,3.9896667004e-03,90,0,1.0000000000e+00,0,0.0000000000e+00,1.6146000000e+05,4.4850000000e+03,2026-05-04T13:17:53.461323
18,1.0000000000e-02,0.0000000000e+00,1,3,3.1011689266e-02,full_likelihood_cond_only,162,True,2.7984261513e-02,10,0,1.0000000000e+00,0,0.0000000000e+00,1.3680000000e+04,3.8000000000e+02,2026-05-04T13:17:53.473118
18,1.0000000000e-02,0.0000000000e+00,1,3,3.4863652277e-02,full_likelihood_cond_only,786,True,1.3531148434e-03,50,0,1.0000000000e+00,0,0.0000000000e+00,6.1200000000e+04,1.7000000000e+03,2026-05-04T13:17:53.493873
18,1.0000000000e-02,0.0000000000e+00,1,3,3.9194067748e-02,full_likelihood_cond_only,79428,True,4.9024820328e-04,5920,0,1.0000000000e+00,13,2.1959459459e-03,5.3717160000e+06,1.4941600000e+05,2026-05-04T13:17:54.618303
18,1.0000000000e-02,0.0000000000e+00,1,3,4.4062364278e-02,full_likelihood_cond_only,114,True,1.7148256302e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,6.1200000000e+03,1.7000000000e+02,2026-05-04T13:17:54.633984
18,1.0000000000e-02,0.0000000000e+00,1,3,4.9535352090e-02,full_likelihood_cond_only,480,True,1.2404769659e-02,40,0,1.0000000000e+00,0,0.0000000000e+00,2.6784000000e+04,7.4400000000e+02,2026-05-04T13:17:54.653837
18,1.0000000000e-02,0.0000000000e+00,1,3,5.5688139909e-02,full_likelihood_cond_only,78,True,6.5806478262e-02,10,0,1.0000000000e+00,0,0.0000000000e+00,3.2400000000e+03,9.0000000000e+01,2026-05-04T13:17:54.664586
18,1.0000000000e-02,0.0000000000e+00,1,3,6.2605165720e-02,full_likelihood_cond_only,60,True,3.8312464952e-02,10,0,1.0000000000e+00,0,0.0000000000e+00,1.8720000000e+03,5.2000000000e+01,2026-05-04T13:17:54.675252
18,1.0000000000e-02,0.0000000000e+00,1,3,7.0381355549e-02,full_likelihood_cond_only,252,True,2.2900700569e-03,30,0,1.0000000000e+00,0,0.0000000000e+00,9.7920000000e+03,2.7200000000e+02,2026-05-04T13:17:54.691501
18,1.0000000000e-02,0.0000000000e+00,1,3,7.9123426190e-02,full_likelihood_cond_only,1104,True,6.4605772495e-03,150,0,1.0000000000e+00,0,0.0000000000e+00,3.9672000000e+04,1.1020000000e+03,2026-05-04T13:17:54.728609
18,1.0000000000e-02,0.0000000000e+00,1,3,8.8951349731e-02,full_likelihood_cond_only,111,True,4.6461760998e-02,20,0,1.0000000000e+00,0,0.0000000000e+00,2.8440000000e+03,7.9000000000e+01,2026-05-04T13:17:54.741171
18,1.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-01,full_likelihood_cond_only,4200,True,3.1529366970e-03,700,0,1.0000000000e+00,1,1.4285714286e-03,1.1761200000e+05,3.2720000000e+03,2026-05-04T13:17:54.882834
23,1.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-04,full_likelihood_cond_only,251128923,False,2.5414118767e+00,50000,0,1.0000000000e+00,80,1.6000000000e-03,6.7082095067e+12,1.8649524388e+11,2026-05-04T13:16:47.523051
23,1.0000000000e-02,0.0000000000e+00,1,3,1.1242100351e-04,full_likelihood_cond_only,127602,True,1.0907649994e-05,30,0,1.0000000000e+00,0,0.0000000000e+00,3.0543170400e+09,8.4842140000e+07,2026-05-04T13:16:47.557843
23,1.0000000000e-02,0.0000000000e+00,1,3,1.2638482029e-04,full_likelihood_cond_only,197798724,False,2.5414118767e+00,50000,0,1.0000000000e+00,69,1.3800000000e-03,4.1727079416e+12,1.1602042103e+11,2026-05-04T13:16:58.600114
23,1.0000000000e-02,0.0000000000e+00,1,3,1.4208308325e-04,full_likelihood_cond_only,317649,True,1.0907649994e-05,90,0,1.0000000000e+00,0,0.0000000000e+00,5.8559095800e+09,1.6266415500e+08,2026-05-04T13:16:58.678511
23,1.0000000000e-02,0.0000000000e+00,1,3,1.5973122801e-04,full_likelihood_cond_only,157172607,False,2.5414118767e+00,50000,0,1.0000000000e+00,87,1.7400000000e-03,2.6299431482e+12,7.3117739433e+10,2026-05-04T13:17:09.156431
23,1.0000000000e-02,0.0000000000e+00,1,3,1.7957144944e-04,full_likelihood_cond_only,138962916,False,2.5414118767e+00,50000,0,1.0000000000e+00,84,1.6800000000e-03,2.0618560443e+12,5.7321093392e+10,2026-05-04T13:17:19.619307
23,1.0000000000e-02,0.0000000000e+00,1,3,2.0187602547e-04,full_likelihood_cond_only,453456,True,3.7044286728e-05,190,0,1.0000000000e+00,2,1.0526315789e-02,5.8277302240e+09,1.6333093400e+08,2026-05-04T13:17:19.787871
23,1.0000000000e-02,0.0000000000e+00,1,3,2.2695105367e-04,full_likelihood_cond_only,691251,True,1.0907649994e-05,300,0,1.0000000000e+00,0,0.0000000000e+00,8.3654279640e+09,2.3237299900e+08,2026-05-04T13:17:20.024538
23,1.0000000000e-02,0.0000000000e+00,1,3,2.5514065200e-04,full_likelihood_cond_only,55437,True,1.0907649994e-05,30,0,1.0000000000e+00,0,0.0000000000e+00,5.6627514000e+08,1.5729865000e+07,2026-05-04T13:17:20.057615
23,1.0000000000e-02,0.0000000000e+00,1,3,2.8683168133e-04,full_likelihood_cond_only,172752,True,1.0907649994e-05,100,0,1.0000000000e+00,1,1.0000000000e-02,1.5751786360e+09,4.3791656000e+07,2026-05-04T13:17:20.145665
23,1.0000000000e-02,0.0000000000e+00,1,3,3.2245905453e-04,full_likelihood_cond_only,77458854,False,6.0018110275e-01,50000,0,1.0000000000e+00,90,1.8000000000e-03,6.4098500440e+11,1.7825138600e+10,2026-05-04T13:17:30.041787
23,1.0000000000e-02,0.0000000000e+00,1,3,3.6251170500e-04,full_likelihood_cond_only,148362,True,3.7044286728e-05,110,0,1.0000000000e+00,1,9.0909090909e-03,1.0726767520e+09,3.0136312000e+07,2026-05-04T13:17:30.126065
23,1.0000000000e-02,0.0000000000e+00,1,3,4.0753929659e-04,full_likelihood_cond_only,61645095,False,6.0018110275e-01,50000,0,1.0000000000e+00,75,1.5200000000e-03,4.0341201430e+11,1.1214893989e+10,2026-05-04T13:17:38.999637
23,1.0000000000e-02,0.0000000000e+00,1,3,4.5815976691e-04,full_likelihood_cond_only,28002,True,5.8829784393e-05,30,0,1.0000000000e+00,0,0.0000000000e+00,1.4793530400e+08,4.1093140000e+06,2026-05-04T13:17:39.030510
23,1.0000000000e-02,0.0000000000e+00,1,3,5.1506780762e-04,full_likelihood_cond_only,29571,True,8.4966421127e-05,30,0,1.0000000000e+00,0,0.0000000000e+00,1.5261073200e+08,4.2391870000e+06,2026-05-04T13:17:39.057423
23,1.0000000000e-02,0.0000000000e+00,1,3,5.7904439806e-04,full_likelihood_cond_only,324780,True,1.0907649994e-05,370,0,1.0000000000e+00,1,2.7027027027e-03,1.5209688640e+09,4.2271804000e+07,2026-05-04T13:17:39.268975
23,1.0000000000e-02,0.0000000000e+00,1,3,6.5096752305e-04,full_likelihood_cond_only,16023,True,1.0907649994e-05,20,0,1.0000000000e+00,0,0.0000000000e+00,7.0238484000e+07,1.9510690000e+06,2026-05-04T13:17:39.289139
23,1.0000000000e-02,0.0000000000e+00,1,3,7.3182422191e-04,full_likelihood_cond_only,13095,True,1.0907649994e-05,20,0,1.0000000000e+00,0,0.0000000000e+00,4.4448804000e+07,1.2346890000e+06,2026-05-04T13:17:39.308931
23,1.0000000000e-02,0.0000000000e+00,1,3,8.2272413417e-04,full_likelihood_cond_only,41658,True,3.7044286728e-05,70,0,1.0000000000e+00,0,0.0000000000e+00,1.3097512800e+08,3.6381980000e+06,2026-05-04T13:17:39.358807
