seed,gamma,h,sigma_epsilon,L,N_code,N_total,epsilon,mode,total_resources,converged,final_error,n_accepted,n_rejected,acceptance_rate,n_syndrome_used,mean_d,sum_F_obs,sum_M_sq,timestamp
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,8.2272413417e-04,combined_full_likelihood_marg_qt,30611070,False,5.9812068939e-03,50000,0,1.0000000000e+00,5757,1.2196000000e-01,9.7047189464e+10,3.0731873200e+08,2026-05-05T00:19:28.836838
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,9.2491472772e-04,combined_full_likelihood_marg_qt,27288234,False,5.9093236923e-03,50000,0,1.0000000000e+00,5533,1.1834000000e-01,7.7103314784e+10,2.4392638800e+08,2026-05-05T00:20:00.882466
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.0397984185e-03,combined_full_likelihood_marg_qt,24083775,False,5.9332847595e-03,50000,0,1.0000000000e+00,5644,1.1962000000e-01,6.0081359056e+10,1.9018325500e+08,2026-05-05T00:20:26.869159
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.1689518165e-03,combined_full_likelihood_marg_qt,21627621,False,5.9332847595e-03,50000,0,1.0000000000e+00,5648,1.2048000000e-01,4.8403775972e+10,1.5322204100e+08,2026-05-05T00:20:51.949962
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.3141473626e-03,combined_full_likelihood_marg_qt,19112994,False,5.9213042259e-03,50000,0,1.0000000000e+00,5439,1.1596000000e-01,3.7817689032e+10,1.1958973000e+08,2026-05-05T00:21:17.747519
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.4773776526e-03,combined_full_likelihood_marg_qt,17194068,False,6.0890614986e-03,50000,0,1.0000000000e+00,5572,1.1914000000e-01,3.0453691284e+10,9.6363658000e+07,2026-05-05T00:21:43.226819
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.6608827826e-03,combined_full_likelihood_marg_qt,15012324,False,5.7774782181e-03,50000,0,1.0000000000e+00,5604,1.2016000000e-01,2.3303875600e+10,7.3794848000e+07,2026-05-05T00:22:08.375153
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.8671810913e-03,combined_full_likelihood_marg_qt,13473729,False,5.6336820126e-03,50000,0,1.0000000000e+00,5577,1.1924000000e-01,1.8751371580e+10,5.9344525000e+07,2026-05-05T00:22:34.243014
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.0991037201e-03,combined_full_likelihood_marg_qt,11916144,False,5.6217014790e-03,50000,0,1.0000000000e+00,5464,1.1686000000e-01,1.4674513300e+10,4.6383088000e+07,2026-05-05T00:23:02.705738
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.3598334668e-03,combined_full_likelihood_marg_qt,10814301,False,5.5018365383e-03,50000,0,1.0000000000e+00,5657,1.2194000000e-01,1.2015282752e+10,3.8060307000e+07,2026-05-05T00:23:31.347092
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.6529484644e-03,combined_full_likelihood_marg_qt,9453753,False,5.5258274078e-03,50000,0,1.0000000000e+00,5557,1.1896000000e-01,9.1966994480e+09,2.9070187000e+07,2026-05-05T00:23:59.960992
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.9824712862e-03,combined_full_likelihood_marg_qt,8513505,False,5.5258274078e-03,50000,0,1.0000000000e+00,5686,1.2216000000e-01,7.4401104440e+09,2.3594691000e+07,2026-05-05T00:24:28.829438
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.3529241492e-03,combined_full_likelihood_marg_qt,1503,True,2.6256442070e-03,10,0,1.0000000000e+00,1,1.0000000000e-01,1.2872520000e+06,4.0410000000e+03,2026-05-05T00:24:28.857015
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.7693909754e-03,combined_full_likelihood_marg_qt,6760395,False,5.5258274078e-03,50000,0,1.0000000000e+00,5766,1.2418000000e-01,4.6695038400e+09,1.4797557000e+07,2026-05-05T00:24:57.767244
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.2375871606e-03,combined_full_likelihood_marg_qt,8271,True,5.0464570522e-03,70,0,1.0000000000e+00,3,4.2857142857e-02,5.1477560000e+06,1.5949000000e+04,2026-05-05T00:24:57.832314
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.7639380104e-03,combined_full_likelihood_marg_qt,11934,True,5.6696236134e-03,110,0,1.0000000000e+00,8,7.2727272727e-02,6.6159760000e+06,2.0826000000e+04,2026-05-05T00:24:57.919634
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,5.3556669177e-03,combined_full_likelihood_marg_qt,3069,True,4.5910477638e-03,30,0,1.0000000000e+00,4,1.6666666667e-01,1.5095760000e+06,4.8910000000e+03,2026-05-05T00:24:57.962376
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,6.0208944933e-03,combined_full_likelihood_marg_qt,4986,True,5.0823986530e-03,60,0,1.0000000000e+00,4,6.6666666667e-02,2.2236520000e+06,6.9540000000e+03,2026-05-05T00:24:58.020561
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,6.7687500095e-03,combined_full_likelihood_marg_qt,1431,True,7.1077346802e-03,20,0,1.0000000000e+00,2,1.0000000000e-01,5.5223600000e+05,1.7250000000e+03,2026-05-05T00:24:58.057118
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,7.6094966855e-03,combined_full_likelihood_marg_qt,1350,True,5.2501857281e-03,20,0,1.0000000000e+00,1,5.0000000000e-02,4.7137600000e+05,1.4960000000e+03,2026-05-05T00:24:58.094286
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,8.5546725356e-03,combined_full_likelihood_marg_qt,1233,True,6.5804421902e-03,20,0,1.0000000000e+00,3,1.5000000000e-01,3.5738400000e+05,1.1150000000e+03,2026-05-05T00:24:58.128555
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,9.6172487112e-03,combined_full_likelihood_marg_qt,675,True,2.5896728039e-03,10,0,1.0000000000e+00,1,1.0000000000e-01,2.0888800000e+05,6.5500000000e+02,2026-05-05T00:24:58.154415
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.0811807511e-02,combined_full_likelihood_marg_qt,1899,True,5.1063597202e-03,40,0,1.0000000000e+00,5,1.2500000000e-01,4.3475600000e+05,1.3750000000e+03,2026-05-05T00:24:58.197593
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.2154742501e-02,combined_full_likelihood_marg_qt,972,True,5.6336820126e-03,20,0,1.0000000000e+00,3,1.5000000000e-01,2.3134800000e+05,7.2600000000e+02,2026-05-05T00:24:58.229017
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.3664483493e-02,combined_full_likelihood_marg_qt,459,True,5.1183402538e-03,10,0,1.0000000000e+00,2,2.0000000000e-01,9.6616000000e+04,3.1100000000e+02,2026-05-05T00:24:58.255193
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.5361749467e-02,combined_full_likelihood_marg_qt,450,True,4.8067569733e-03,10,0,1.0000000000e+00,1,1.0000000000e-01,9.0216000000e+04,2.8600000000e+02,2026-05-05T00:24:58.281686
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.7269832907e-02,combined_full_likelihood_marg_qt,351,True,1.0930716991e-02,10,0,1.0000000000e+00,3,3.0000000000e-01,5.6268000000e+04,1.8500000000e+02,2026-05-05T00:24:58.307757
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.9414919457e-02,combined_full_likelihood_marg_qt,585,True,9.6843540668e-03,20,0,1.0000000000e+00,3,1.5000000000e-01,7.9868000000e+04,2.5700000000e+02,2026-05-05T00:24:58.339839
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.1826447284e-02,combined_full_likelihood_marg_qt,279,True,2.1356970072e-02,10,0,1.0000000000e+00,1,1.0000000000e-01,3.6856000000e+04,1.1900000000e+02,2026-05-05T00:24:58.366568
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.4537511066e-02,combined_full_likelihood_marg_qt,495,True,2.5417506695e-03,20,0,1.0000000000e+00,4,2.0000000000e-01,5.3468000000e+04,1.7300000000e+02,2026-05-05T00:24:58.398470
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.7585316176e-02,combined_full_likelihood_marg_qt,459,True,9.9360942841e-04,20,0,1.0000000000e+00,1,5.0000000000e-02,5.2372000000e+04,1.6500000000e+02,2026-05-05T00:24:58.429416
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.1011689266e-02,combined_full_likelihood_marg_qt,315,True,7.1295201778e-03,20,0,1.0000000000e+00,1,5.0000000000e-02,2.3380000000e+04,7.3000000000e+01,2026-05-05T00:24:58.458754
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.4863652277e-02,combined_full_likelihood_marg_qt,207,True,1.1601805687e-02,10,0,1.0000000000e+00,1,1.0000000000e-01,1.8504000000e+04,5.9000000000e+01,2026-05-05T00:24:58.482851
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.9194067748e-02,combined_full_likelihood_marg_qt,387,True,1.3003975153e-02,30,0,1.0000000000e+00,3,1.0000000000e-01,2.1744000000e+04,6.9000000000e+01,2026-05-05T00:24:58.516119
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.4062364278e-02,combined_full_likelihood_marg_qt,432,True,6.4725577831e-03,30,0,1.0000000000e+00,2,6.6666666667e-02,2.6672000000e+04,8.4000000000e+01,2026-05-05T00:24:58.551359
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.9535352090e-02,combined_full_likelihood_marg_qt,1791,True,4.6509802341e-03,130,0,1.0000000000e+00,5,3.8461538462e-02,1.0823600000e+05,3.3700000000e+02,2026-05-05T00:24:58.642035
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,5.5688139909e-02,combined_full_likelihood_marg_qt,2880,True,5.5138468742e-03,320,0,1.0000000000e+00,8,2.5000000000e-02,1.0313600000e+05,3.2000000000e+02,2026-05-05T00:24:58.839990
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,6.2605165720e-02,combined_full_likelihood_marg_qt,270,True,1.0858803988e-02,30,0,1.0000000000e+00,2,6.6666666667e-02,9.5840000000e+03,3.0000000000e+01,2026-05-05T00:24:58.874937
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,7.0381355549e-02,combined_full_likelihood_marg_qt,630,True,6.7628085613e-02,70,0,1.0000000000e+00,1,1.4285714286e-02,2.2612000000e+04,7.0000000000e+01,2026-05-05T00:24:58.933549
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,7.9123426190e-02,combined_full_likelihood_marg_qt,810,True,9.3969404697e-02,90,0,1.0000000000e+00,1,1.1111111111e-02,2.9092000000e+04,9.0000000000e+01,2026-05-05T00:24:59.002212
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,8.8951349731e-02,combined_full_likelihood_marg_qt,28170,True,4.8786699772e-03,3130,0,1.0000000000e+00,57,1.8210862620e-02,1.0102440000e+06,3.1300000000e+03,2026-05-05T00:25:00.800737
6,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.0000000000e-01,combined_full_likelihood_marg_qt,90,True,8.6587101221e-02,10,0,1.0000000000e+00,1,1.0000000000e-01,3.1720000000e+03,1.0000000000e+01,2026-05-05T00:25:00.822890
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.0000000000e-04,combined_full_likelihood_marg_qt,251350380,False,6.7222118378e-04,50000,0,1.0000000000e+00,5654,1.1992000000e-01,6.5454670047e+12,2.0723301756e+10,2026-05-05T00:15:49.180201
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.1242100351e-04,combined_full_likelihood_marg_qt,19245114,True,7.2985887527e-05,4360,0,1.0000000000e+00,510,1.2637614679e-01,4.4419274102e+11,1.4109577960e+09,2026-05-05T00:15:53.281906
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.2638482029e-04,combined_full_likelihood_marg_qt,2105910,True,9.4771385193e-05,500,0,1.0000000000e+00,72,1.5400000000e-01,4.4440710576e+10,1.4176663600e+08,2026-05-05T00:15:53.793758
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.4208308325e-04,combined_full_likelihood_marg_qt,12691143,True,1.6885995865e-04,3590,0,1.0000000000e+00,424,1.2506963788e-01,2.3212997647e+11,7.3631099700e+08,2026-05-05T00:15:57.209373
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.5973122801e-04,combined_full_likelihood_marg_qt,22557528,True,1.8084049225e-04,7130,0,1.0000000000e+00,785,1.1612903226e-01,3.6846967274e+11,1.1667828040e+09,2026-05-05T00:16:03.616846
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.7957144944e-04,combined_full_likelihood_marg_qt,138943242,False,1.1875331402e-03,50000,0,1.0000000000e+00,5657,1.1938000000e-01,2.0114939181e+12,6.3632913280e+09,2026-05-05T00:16:43.345447
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.0187602547e-04,combined_full_likelihood_marg_qt,124074891,False,2.1342933178e-03,50000,0,1.0000000000e+00,5667,1.2016000000e-01,1.5986206090e+12,5.0617464190e+09,2026-05-05T00:17:22.134997
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.2695105367e-04,combined_full_likelihood_marg_qt,110508831,False,1.7627775669e-03,50000,0,1.0000000000e+00,5740,1.2092000000e-01,1.2695722679e+12,4.0190007190e+09,2026-05-05T00:18:00.036600
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.5514065200e-04,combined_full_likelihood_marg_qt,98221365,False,2.2421479225e-03,50000,0,1.0000000000e+00,5612,1.1830000000e-01,1.0030312279e+12,3.1736212790e+09,2026-05-05T00:18:33.411803
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.8683168133e-04,combined_full_likelihood_marg_qt,87275412,False,1.5110969543e-03,50000,0,1.0000000000e+00,5818,1.2318000000e-01,7.9148276013e+11,2.5067512900e+09,2026-05-05T00:19:04.815461
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.2245905453e-04,combined_full_likelihood_marg_qt,77479317,False,1.9665062428e-03,50000,0,1.0000000000e+00,5676,1.1996000000e-01,6.2440941285e+11,1.9762633450e+09,2026-05-05T00:19:37.555279
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.6251170500e-04,combined_full_likelihood_marg_qt,6655320,True,1.8084049225e-04,4830,0,1.0000000000e+00,538,1.1904761905e-01,4.7309064584e+10,1.4972017400e+08,2026-05-05T00:19:40.592520
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.0753929659e-04,combined_full_likelihood_marg_qt,61323597,False,2.1582543850e-03,50000,0,1.0000000000e+00,5765,1.2168000000e-01,3.9029970846e+11,1.2360264290e+09,2026-05-05T00:20:10.923315
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.5815976691e-04,combined_full_likelihood_marg_qt,113373,True,5.4037570953e-04,100,0,1.0000000000e+00,12,1.3000000000e-01,6.3894334400e+08,2.0432190000e+06,2026-05-05T00:20:11.029645
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,5.1506780762e-04,combined_full_likelihood_marg_qt,48444453,False,2.1103024483e-03,50000,0,1.0000000000e+00,5722,1.2134000000e-01,2.4390127867e+11,7.7230919900e+08,2026-05-05T00:20:46.571219
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,5.7904439806e-04,combined_full_likelihood_marg_qt,849393,True,6.4823031425e-04,1000,0,1.0000000000e+00,110,1.1800000000e-01,3.7995328880e+09,1.2008135000e+07,2026-05-05T00:20:47.335448
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,6.5096752305e-04,combined_full_likelihood_marg_qt,38481318,False,2.7934014797e-03,50000,0,1.0000000000e+00,5787,1.2248000000e-01,1.5333393409e+11,4.8571552600e+08,2026-05-05T00:21:20.574733
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,7.3182422191e-04,combined_full_likelihood_marg_qt,34173180,False,2.7454793453e-03,50000,0,1.0000000000e+00,5676,1.2072000000e-01,1.2103566959e+11,3.8312364000e+08,2026-05-05T00:21:53.163504
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,8.2272413417e-04,combined_full_likelihood_marg_qt,30572334,False,3.4525394440e-03,50000,0,1.0000000000e+00,5718,1.2130000000e-01,9.6895023864e+10,3.0691064200e+08,2026-05-05T00:22:22.765076
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,9.2491472772e-04,combined_full_likelihood_marg_qt,27286353,False,3.4525394440e-03,50000,0,1.0000000000e+00,5712,1.2114000000e-01,7.7040785412e+10,2.4391725900e+08,2026-05-05T00:22:47.392058
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.0397984185e-03,combined_full_likelihood_marg_qt,23963976,False,2.9492080212e-03,50000,0,1.0000000000e+00,5642,1.2060000000e-01,5.9634905520e+10,1.8872166000e+08,2026-05-05T00:23:09.014352
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.1689518165e-03,combined_full_likelihood_marg_qt,21544281,False,3.5603940487e-03,50000,0,1.0000000000e+00,5681,1.2162000000e-01,4.8043061240e+10,1.5215788100e+08,2026-05-05T00:23:30.849790
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.3141473626e-03,combined_full_likelihood_marg_qt,19226286,False,3.3087432384e-03,50000,0,1.0000000000e+00,5671,1.2094000000e-01,3.8128599952e+10,1.2059663600e+08,2026-05-05T00:23:53.711960
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.4773776526e-03,combined_full_likelihood_marg_qt,16995384,False,3.2488107681e-03,50000,0,1.0000000000e+00,5490,1.1714000000e-01,2.9961184872e+10,9.4729034000e+07,2026-05-05T00:24:15.389494
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.6608827826e-03,combined_full_likelihood_marg_qt,15099822,False,3.1409561634e-03,50000,0,1.0000000000e+00,5658,1.2008000000e-01,2.3493965308e+10,7.4416822000e+07,2026-05-05T00:24:38.298325
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.8671810913e-03,combined_full_likelihood_marg_qt,13461165,False,3.1768977642e-03,50000,0,1.0000000000e+00,5743,1.2270000000e-01,1.8685384288e+10,5.9179001000e+07,2026-05-05T00:25:01.402700
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.0991037201e-03,combined_full_likelihood_marg_qt,3258,True,1.2834072113e-03,10,0,1.0000000000e+00,1,1.0000000000e-01,4.4131720000e+06,1.3878000000e+04,2026-05-05T00:25:01.432834
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.3598334668e-03,combined_full_likelihood_marg_qt,5967,True,1.6669034958e-03,30,0,1.0000000000e+00,4,1.3333333333e-01,5.8827880000e+06,1.8655000000e+04,2026-05-05T00:25:01.475469
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.6529484644e-03,combined_full_likelihood_marg_qt,1359,True,1.4152228832e-03,10,0,1.0000000000e+00,3,3.0000000000e-01,1.0834160000e+06,3.4230000000e+03,2026-05-05T00:25:01.502003
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.9824712862e-03,combined_full_likelihood_marg_qt,5328,True,1.8106997013e-03,30,0,1.0000000000e+00,5,1.6666666667e-01,4.5317240000e+06,1.4552000000e+04,2026-05-05T00:25:01.543737
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.3529241492e-03,combined_full_likelihood_marg_qt,2043,True,3.6323070526e-03,10,0,1.0000000000e+00,1,1.0000000000e-01,1.7910280000e+06,5.5690000000e+03,2026-05-05T00:25:01.570891
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.7693909754e-03,combined_full_likelihood_marg_qt,2637,True,1.9425451756e-03,20,0,1.0000000000e+00,2,1.0000000000e-01,1.7349880000e+06,5.5270000000e+03,2026-05-05T00:25:01.606818
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.2375871606e-03,combined_full_likelihood_marg_qt,1422,True,3.1889081001e-03,10,0,1.0000000000e+00,2,2.0000000000e-01,9.3709600000e+05,3.0140000000e+03,2026-05-05T00:25:01.634709
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.7639380104e-03,combined_full_likelihood_marg_qt,2151,True,1.1395812035e-03,20,0,1.0000000000e+00,1,5.0000000000e-02,1.3321080000e+06,4.1190000000e+03,2026-05-05T00:25:01.669030
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,5.3556669177e-03,combined_full_likelihood_marg_qt,756,True,2.8293728828e-03,10,0,1.0000000000e+00,1,1.0000000000e-01,3.0382000000e+05,9.4800000000e+02,2026-05-05T00:25:01.694444
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,6.0208944933e-03,combined_full_likelihood_marg_qt,999,True,2.2181570530e-03,10,0,1.0000000000e+00,1,1.0000000000e-01,4.9465600000e+05,1.5370000000e+03,2026-05-05T00:25:01.721059
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,6.7687500095e-03,combined_full_likelihood_marg_qt,1485,True,5.4059624672e-03,20,0,1.0000000000e+00,2,1.5000000000e-01,5.4420400000e+05,1.7350000000e+03,2026-05-05T00:25:01.755284
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,7.6094966855e-03,combined_full_likelihood_marg_qt,1692,True,5.7774782181e-03,30,0,1.0000000000e+00,4,1.6666666667e-01,5.2762800000e+05,1.6520000000e+03,2026-05-05T00:25:01.791749
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,8.5546725356e-03,combined_full_likelihood_marg_qt,522,True,9.4783306122e-04,10,0,1.0000000000e+00,2,2.0000000000e-01,1.3878800000e+05,4.4200000000e+02,2026-05-05T00:25:01.816233
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,9.6172487112e-03,combined_full_likelihood_marg_qt,414,True,4.6248137951e-03,10,0,1.0000000000e+00,3,3.0000000000e-01,8.9056000000e+04,2.8200000000e+02,2026-05-05T00:25:01.842535
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.0811807511e-02,combined_full_likelihood_marg_qt,936,True,4.8906505108e-03,20,0,1.0000000000e+00,2,1.0000000000e-01,2.2585600000e+05,7.0800000000e+02,2026-05-05T00:25:01.873761
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.2154742501e-02,combined_full_likelihood_marg_qt,1080,True,1.9545257092e-03,30,0,1.0000000000e+00,3,1.3333333333e-01,2.1128400000e+05,6.6200000000e+02,2026-05-05T00:25:01.909788
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.3664483493e-02,combined_full_likelihood_marg_qt,1215,True,3.3566653728e-03,30,0,1.0000000000e+00,5,2.0000000000e-01,2.2202000000e+05,7.1500000000e+02,2026-05-05T00:25:01.945265
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.5361749467e-02,combined_full_likelihood_marg_qt,432,True,4.3273866177e-03,10,0,1.0000000000e+00,1,1.0000000000e-01,8.5444000000e+04,2.7400000000e+02,2026-05-05T00:25:01.969215
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.7269832907e-02,combined_full_likelihood_marg_qt,1998,True,1.9065737724e-03,70,0,1.0000000000e+00,6,8.5714285714e-02,2.7780400000e+05,8.7400000000e+02,2026-05-05T00:25:02.022446
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.9414919457e-02,combined_full_likelihood_marg_qt,963,True,2.4219155312e-03,30,0,1.0000000000e+00,5,1.6666666667e-01,1.3949600000e+05,4.5300000000e+02,2026-05-05T00:25:02.055819
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.1826447284e-02,combined_full_likelihood_marg_qt,342,True,4.2555034161e-03,10,0,1.0000000000e+00,1,1.0000000000e-01,4.8636000000e+04,1.5200000000e+02,2026-05-05T00:25:02.079419
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.4537511066e-02,combined_full_likelihood_marg_qt,333,True,4.0996968746e-03,20,0,1.0000000000e+00,3,1.5000000000e-01,2.7716000000e+04,9.1000000000e+01,2026-05-05T00:25:02.107517
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.7585316176e-02,combined_full_likelihood_marg_qt,225,True,3.3544898033e-03,10,0,1.0000000000e+00,1,1.0000000000e-01,2.3860000000e+04,7.7000000000e+01,2026-05-05T00:25:02.131797
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.1011689266e-02,combined_full_likelihood_marg_qt,855,True,9.2387199402e-04,50,0,1.0000000000e+00,3,8.0000000000e-02,6.5340000000e+04,2.0900000000e+02,2026-05-05T00:25:02.172809
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.4863652277e-02,combined_full_likelihood_marg_qt,756,True,3.2106935978e-03,40,0,1.0000000000e+00,4,1.0000000000e-01,6.2044000000e+04,1.9800000000e+02,2026-05-05T00:25:02.209062
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.9194067748e-02,combined_full_likelihood_marg_qt,7668,True,3.9319097996e-03,570,0,1.0000000000e+00,17,3.1578947368e-02,4.5473600000e+05,1.4160000000e+03,2026-05-05T00:25:02.486231
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.4062364278e-02,combined_full_likelihood_marg_qt,108,True,1.3902783394e-02,10,0,1.0000000000e+00,1,1.0000000000e-01,4.9120000000e+03,1.6000000000e+01,2026-05-05T00:25:02.507980
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.9535352090e-02,combined_full_likelihood_marg_qt,126,True,1.0197460651e-03,10,0,1.0000000000e+00,1,1.0000000000e-01,6.8560000000e+03,2.2000000000e+01,2026-05-05T00:25:02.529905
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,5.5688139909e-02,combined_full_likelihood_marg_qt,1080,True,3.1268000603e-03,120,0,1.0000000000e+00,2,1.6666666667e-02,3.8744000000e+04,1.2000000000e+02,2026-05-05T00:25:02.600731
13,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,6.2605165720e-02,combined_full_likelihood_marg_qt,90,True,6.1969459057e-03,10,0,1.0000000000e+00,2,2.0000000000e-01,3.1040000000e+03,1.0000000000e+01,2026-05-05T00:25:02.626166
